ConfRank,School,W,L,T,Pct,Off,Def,SRS,SOS,AP Pre,AP High,AP Rank,Notes,yearID,Conf
48,Tulane,3,5,0,0.375,7.4,19.9,-12.73,-4.23,,,,,1913,independent
49,Mercer,2,5,1,0.313,11.3,22.8,-4.33,2.54,,,,,1913,independent
50,Davidson,2,5,0,0.286,6.7,8.3,-3.45,-0.31,,,,,1913,independent
51,Penn State,2,6,0,0.25,9.8,11.8,1.5,6.75,,,,,1913,independent
52,Southwestern (TX),1,5,0,0.167,7.2,29.3,-23.89,-8.89,,,,,1913,independent
53,Wake Forest,0,8,0,0,3.8,25,-16.47,0.28,,,,,1913,independent
1,Texas,8,0,0,1,44.8,2.6,18.74,-4.26,,,,,1914,independent
2,Texas A&M,6,1,1,0.813,25.6,4.1,9.34,-5.29,,,,,1914,independent
3,Oklahoma,9,1,1,0.864,39.5,8.7,11.18,-3.91,,,,,1914,independent
4,Oklahoma State,6,2,1,0.722,36.3,7.3,3.05,-4.62,,,,,1914,independent
5,Rice,3,2,3,0.563,7.4,14.1,-5.46,-2.08,,,,,1914,independent
6,Southwestern (TX),3,3,0,0.5,8,20.5,-6.37,-3.2,,,,,1914,independent
7,Baylor,3,5,2,0.4,7,15.9,-9.07,-5.87,,,,,1914,independent
8,Arkansas,3,6,0,0.333,9.9,22.2,-13.85,-6.29,,,,,1914,independent
9,Army,9,0,0,1,24.3,2.2,13.53,-3.47,,,,,1914,independent
10,Tennessee,9,0,0,1,41.6,4.1,14.25,-3.64,,,,,1914,independent
11,Washington & Lee,9,0,0,1,36,1.3,10.82,-4.85,,,,,1914,independent
12,Auburn,8,0,1,0.944,21.4,0,16.68,1.23,,,,,1914,independent
13,North Carolina,10,1,0,0.909,32.6,4.7,14.8,-1.3,,,,,1914,independent
14,Washington & Jefferson,10,1,0,0.909,33.5,4.7,16.2,1.11,,,,,1914,independent
15,Dartmouth,8,1,0,0.889,39.9,2.8,13.2,-6.58,,,,,1914,independent
16,Harvard,7,0,2,0.889,20.8,3.1,14.84,2.29,,,,,1914,independent
17,Lehigh,8,1,0,0.889,18.6,6.7,6.06,-4.83,,,,,1914,independent
18,Pitt,8,1,0,0.889,23,4.2,10.07,-0.37,,,,,1914,independent
19,Virginia,8,1,0,0.889,39.2,4.2,16.35,-0.65,,,,,1914,independent
20,Cornell,8,2,0,0.8,25.7,5.4,13.6,-1.4,,,,,1914,independent
21,Davidson,5,1,1,0.786,20,5.7,6.29,-1.57,,,,,1914,independent
22,Yale,7,2,0,0.778,19.8,8.8,18.07,8.07,,,,,1914,independent
23,Georgia Tech,6,2,0,0.75,25.8,5,14.43,3.81,,,,,1914,independent
24,Mississippi State,6,2,0,0.75,36.1,4.8,7.49,-3.51,,,,,1914,independent
25,Notre Dame,6,2,0,0.75,36,7.6,11.7,0.08,,,,,1914,independent
26,Virginia Tech,6,2,1,0.722,15.9,3.7,3.61,-4.95,,,,,1914,independent
27,Florida,5,2,0,0.714,26,6.6,2.29,-4.71,,,,,1914,independent
28,Colgate,5,2,1,0.688,18.3,9.1,7.8,0.42,,,,,1914,independent
29,Princeton,5,2,1,0.688,10.9,8.1,8.78,5.65,,,,,1914,independent
30,Brown,5,2,2,0.667,11.7,7.2,2.99,-2.01,,,,,1914,independent
31,Michigan,6,3,0,0.667,25.9,7.6,8.11,-1.11,,,,,1914,independent
32,Navy,6,3,0,0.667,19.3,9.2,4.8,-2.42,,,,,1914,independent
33,Sewanee,5,3,0,0.625,22,7.1,10.42,2.55,,,,,1914,independent
34,Clemson,5,3,1,0.611,18.7,13.7,6.69,4.24,,,,,1914,independent
35,Newberry,5,3,1,0.611,15.8,12.7,-4.82,-7.82,,,,,1914,independent
36,Penn State,5,3,1,0.611,13.4,6.4,2.66,-3.23,,,,,1914,independent
37,Rutgers,5,3,1,0.611,23.1,8.1,4.84,-1.71,,,,,1914,independent
38,Lafayette,5,3,2,0.6,19.1,7.6,0.4,-5.7,,,,,1914,independent
39,Syracuse,5,3,2,0.6,20.2,9.5,6.5,1.4,,,,,1914,independent
40,West Virginia Wesleyan,4,3,0,0.571,12.6,14.4,0.33,-1.1,,,,,1914,independent
41,Alabama,5,4,0,0.556,23.4,7.1,5.07,0.18,,,,,1914,independent
42,Haskell,5,4,0,0.556,22.2,9.9,2.93,-0.52,,,,,1914,independent
43,West Virginia,5,4,0,0.556,17.7,10.7,1.01,-3.1,,,,,1914,independent
44,Ole Miss,5,4,1,0.55,11,12.5,-3.13,-5.23,,,,,1914,independent
45,Bucknell,4,4,1,0.5,20.2,11.2,-0.55,-3.77,,,,,1914,independent
46,LSU,4,4,1,0.5,18.1,16.4,-7.29,-6.4,,,,,1914,independent
47,Pennsylvania,4,4,1,0.5,9.9,13.4,-2.03,-0.03,,,,,1914,independent
48,South Carolina,5,5,1,0.5,15.3,17.4,1.1,0.74,,,,,1914,independent
49,Texas Christian,4,4,2,0.5,11.7,11.8,-8.2,-8.4,,,,,1914,independent
50,Tulane,3,3,1,0.5,20.7,21,-4.59,-4.87,,,,,1914,independent
51,Virginia Military Institute,4,4,0,0.5,15,11.9,-0.48,-1.1,,,,,1914,independent
52,North Carolina State,2,3,1,0.417,16.3,7.7,5.19,2.52,,,,,1914,independent
53,Georgia,3,5,1,0.389,13.3,14,3.08,7.75,,,,,1914,independent
54,Georgetown,2,4,2,0.375,6.5,9.5,-0.22,2.91,,,,,1914,independent
55,Carlisle,5,10,1,0.344,7.8,12.9,-4.16,-0.1,,,,,1914,independent
56,Wake Forest,3,6,0,0.333,9.6,24.6,-4.89,1.12,,,,,1914,independent
57,The Citadel,2,5,0,0.286,4.6,10,-5.07,0.36,,,,,1914,independent
58,Vanderbilt,2,6,0,0.25,18.4,11.9,5.43,7.06,,,,,1914,independent
59,Wofford,1,7,1,0.167,3.4,31.4,-18.79,-4.57,,,,,1914,independent
1,Cornell,9,0,0,1,31.9,5.6,17.21,-2.45,,,,,1915,independent
2,Pitt,8,0,0,1,30.9,3.3,16.97,-3.78,,,,,1915,independent
3,Georgia Tech,7,0,1,0.938,29.1,3,21.26,4.64,,,,,1915,independent
4,Vanderbilt,9,1,0,0.9,51.3,3.8,14.99,-3.51,,,,,1915,independent
5,Harvard,8,1,0,0.889,18.2,4,14.64,2.98,,,,,1915,independent
6,Virginia,8,1,0,0.889,24.3,2.9,18.28,4.16,,,,,1915,independent
7,Notre Dame,7,1,0,0.875,28.8,3.6,15.66,-0.22,,,,,1915,independent
8,Washington & Jefferson,8,1,1,0.85,21.9,4.5,10.11,-1.59,,,,,1915,independent
9,Colgate,5,1,0,0.833,37.2,6.3,8.81,-3.86,,,,,1915,independent
10,Dartmouth,7,1,1,0.833,21.6,4.4,5.98,-5.8,,,,,1915,independent
11,Syracuse,9,1,2,0.833,27.6,1.3,8.28,-4.88,,,,,1915,independent
12,Kentucky,6,1,1,0.813,18.6,4.8,6.15,-4.6,,,,,1915,independent
13,Washington & Lee,6,1,1,0.813,21.4,7.5,11.28,-0.85,,,,,1915,independent
14,West Virginia,5,1,1,0.786,29.7,2.7,11.34,-4.09,,,,,1915,independent
15,Georgetown,7,2,0,0.778,35.2,3.3,13.1,-1.35,,,,,1915,independent
16,Penn State,7,2,0,0.778,16.3,5.7,9.11,-0.22,,,,,1915,independent
17,Alabama,6,2,0,0.75,31.3,6.4,11.78,0.41,,,,,1915,independent
18,Auburn,6,2,0,0.75,22.8,3,15.37,5.24,,,,,1915,independent
19,LSU,6,2,0,0.75,15.8,6.1,8.66,1.16,,,,,1915,independent
20,Princeton,6,2,0,0.75,17,4.1,13.88,3.01,,,,,1915,independent
21,Lafayette,8,3,0,0.727,18.7,10.2,3.58,-3.6,,,,,1915,independent
22,Virginia Military Institute,6,2,1,0.722,11.4,11.3,0.4,-2.38,,,,,1915,independent
23,Mississippi State,5,2,1,0.688,13.8,4.5,6.52,2.14,,,,,1915,independent
24,Georgia,5,2,2,0.667,27.2,3,14.07,4.07,,,,,1915,independent
25,Furman,5,3,0,0.625,21.9,23.8,-2.27,-6.89,,,,,1915,independent
26,The Citadel,5,3,0,0.625,21.5,7.8,5.9,-0.98,,,,,1915,independent
27,Army,5,3,1,0.611,12.7,6.3,2.75,-3.14,,,,,1915,independent
28,South Carolina,5,3,1,0.611,21.1,10.3,6.25,-0.53,,,,,1915,independent
29,Lehigh,6,4,0,0.6,18.5,8.5,1.65,-4.75,,,,,1915,independent
30,Florida,4,3,0,0.571,14.1,9.3,5.57,2.14,,,,,1915,independent
31,Davidson,4,3,1,0.563,19.5,13.5,3.94,1.82,,,,,1915,independent
32,Michigan,4,3,1,0.563,16.3,10.1,-1.27,-4.52,,,,,1915,independent
33,North Carolina,4,3,1,0.563,13.1,12.3,8.65,8.15,,,,,1915,independent
34,Sewanee,4,3,2,0.556,17,9.7,3.8,2.69,,,,,1915,independent
35,Brown,5,4,1,0.55,16.6,4.6,0.59,-6.01,,,,,1915,independent
36,Haskell,5,5,0,0.5,7.5,15,-5.63,-1.23,,,,,1915,independent
37,Mississippi College,4,4,1,0.5,19.7,10.1,-0.61,-3.84,,,,,1915,independent
38,North Carolina State,3,3,1,0.5,10.1,16.3,-3.25,0.04,,,,,1915,independent
39,Presbyterian,4,4,0,0.5,16.1,17.3,-7.64,-5.14,,,,,1915,independent
40,Tennessee,4,4,0,0.5,37.9,7.3,2.86,-2.27,,,,,1915,independent
41,Tulane,4,4,0,0.5,14.8,9.8,1.21,-3.17,,,,,1915,independent
42,Virginia Tech,4,4,0,0.5,11.4,13.6,0.1,-0.03,,,,,1915,independent
43,West Virginia Wesleyan,4,4,1,0.5,18.6,11,-2.52,-2.18,,,,,1915,independent
44,Texas Christian,4,5,0,0.444,14.4,20.2,-0.62,-0.73,,,,,1915,independent
45,Yale,4,5,0,0.444,9.2,10.9,3.84,4.73,,,,,1915,independent
46,Wake Forest,3,4,0,0.429,23,12.9,-2.62,-4.04,,,,,1915,independent
47,Pennsylvania,3,5,2,0.4,10.9,8.8,1.72,3.52,,,,,1915,independent
48,Navy,3,5,1,0.389,11,13.1,-2.39,-0.5,,,,,1915,independent
49,Clemson,2,4,2,0.375,14.8,6,4.91,6.16,,,,,1915,independent
50,Wofford,3,5,0,0.375,5.4,17.8,-14.01,-5.89,,,,,1915,independent
51,Carlisle,3,6,2,0.364,7.7,17.8,-10.78,-3.87,,,,,1915,independent
52,Bucknell,2,6,3,0.318,3.3,7.2,-10.49,-6.95,,,,,1915,independent
53,Newberry,2,5,0,0.286,14.1,26.6,-9.34,-1.48,,,,,1915,independent
54,Ole Miss,2,6,0,0.25,6.4,41.8,-11.96,0.41,,,,,1915,independent
1,Army,9,0,0,1,26.1,4,10.46,-4.65,,,,,1916,independent
2,Pitt,8,0,0,1,31.9,3.1,20,0.63,,,,,1916,independent
3,Georgia Tech,8,0,1,0.944,46.8,2.2,20.02,3.8,,,,,1916,independent
4,Tennessee,8,0,1,0.944,18.7,2.1,12.23,-3.43,,,,,1916,independent
5,Brown,8,1,0,0.889,28.2,4.1,14.53,-1.03,,,,,1916,independent
6,Colgate,8,1,0,0.889,24.2,3.3,15.44,-1.56,,,,,1916,independent
7,Georgetown,8,1,0,0.889,50.1,3.6,15.04,-3.96,,,,,1916,independent
8,Notre Dame,8,1,0,0.889,32.4,3.3,10.04,-7.18,,,,,1916,independent
9,Yale,8,1,0,0.889,20.2,4.9,19.3,7.07,,,,,1916,independent
10,Vanderbilt,7,1,1,0.833,36.4,2.8,16.24,0.13,,,,,1916,independent
11,The Citadel,6,1,1,0.813,19.6,4.5,7.72,-4.41,,,,,1916,independent
12,LSU,7,1,2,0.8,23.8,4.5,13.4,1.2,,,,,1916,independent
13,Penn State,8,2,0,0.8,34.8,6.2,9.28,-4.32,,,,,1916,independent
14,Washington & Jefferson,8,2,0,0.8,24.7,10,8.61,-1.09,,,,,1916,independent
15,Michigan,7,2,0,0.778,28.1,6.2,6.9,-5.77,,,,,1916,independent
16,Virginia Tech,7,2,0,0.778,21.4,6.7,6.74,-1.26,,,,,1916,independent
17,Auburn,6,2,0,0.75,25.1,7,9.72,0.85,,,,,1916,independent
18,Cornell,6,2,0,0.75,20.6,9.1,3.67,-4.21,,,,,1916,independent
19,Princeton,6,2,0,0.75,16.9,2,11.53,0.28,,,,,1916,independent
20,Lehigh,6,2,1,0.722,19,5,4.15,-5.96,,,,,1916,independent
21,Texas Christian,6,2,1,0.722,24.1,9.4,2.54,-6.79,,,,,1916,independent
22,Kentucky,4,1,2,0.714,21.7,7.3,9.13,0.85,,,,,1916,independent
23,Newberry,5,2,0,0.714,16.7,4.4,-0.38,-8.95,,,,,1916,independent
24,Harvard,7,3,0,0.7,18.7,3.4,11.06,1.26,,,,,1916,independent
25,Pennsylvania,7,3,1,0.682,10.9,5.2,9.07,2.98,,,,,1916,independent
26,Alabama,6,3,0,0.667,17.3,6.9,5.94,0.72,,,,,1916,independent
27,Dartmouth,5,2,2,0.667,22.9,5.2,9.68,0.12,,,,,1916,independent
28,Georgia,6,3,0,0.667,13.4,6.4,7.98,3.76,,,,,1916,independent
29,Sewanee,5,2,2,0.667,32.9,3.4,9.73,0.95,,,,,1916,independent
30,Washington & Lee,5,2,2,0.667,25.4,5.7,10.98,1.09,,,,,1916,independent
31,West Virginia,5,2,2,0.667,22,4.2,9.25,-0.2,,,,,1916,independent
32,Navy,6,3,1,0.65,19.9,7.6,9.74,2.94,,,,,1916,independent
33,Davidson,5,3,1,0.611,17.8,6,7.87,-0.79,,,,,1916,independent
34,Mississippi College,4,3,0,0.571,23.9,13.7,5.1,-0.04,,,,,1916,independent
35,Presbyterian,4,3,0,0.571,19.3,19.7,-5.23,-6.23,,,,,1916,independent
36,Rutgers,3,2,2,0.571,15.1,7.4,5.44,1.01,,,,,1916,independent
37,Tulane,4,3,1,0.563,15.8,18.6,7.61,5.86,,,,,1916,independent
38,North Carolina,5,4,0,0.556,14.9,10.3,8.26,5.7,,,,,1916,independent
39,Syracuse,5,4,0,0.556,30.6,9.7,4.61,-0.94,,,,,1916,independent
40,Mississippi State,4,4,1,0.5,13.8,6.7,4.03,-0.42,,,,,1916,independent
41,Wake Forest,3,3,0,0.5,17.8,14.2,-2.15,-5.65,,,,,1916,independent
42,Furman,4,5,0,0.444,18.2,20,-5.75,-4.31,,,,,1916,independent
43,Virginia,4,5,0,0.444,11.8,19.1,3.72,4.94,,,,,1916,independent
44,Virginia Military Institute,4,5,0,0.444,25.9,13.2,-1.71,-5.16,,,,,1916,independent
45,Clemson,3,6,0,0.333,9,16.3,-4.62,2.27,,,,,1916,independent
46,Haskell,3,6,0,0.333,7,14.4,-10.79,-5.79,,,,,1916,independent
47,Ole Miss,3,6,0,0.333,14.2,20.9,-7.08,-0.41,,,,,1916,independent
48,West Virginia Wesleyan,3,6,0,0.333,10.4,21.4,-6.13,0.32,,,,,1916,independent
49,North Carolina State,2,5,0,0.286,3.4,27.3,-7.98,5.16,,,,,1916,independent
50,Lafayette,2,6,1,0.278,7.2,15.3,-9.61,-2.94,,,,,1916,independent
51,Bucknell,3,9,0,0.25,8.3,25.1,-12.27,-2.85,,,,,1916,independent
52,South Carolina,2,7,0,0.222,9.4,18.7,-12.41,-1.97,,,,,1916,independent
53,Wofford,2,7,0,0.222,7,24.7,-16.39,-3.84,,,,,1916,independent
54,SMU,0,8,2,0.1,2.7,45.5,-17.32,-1.32,,,,,1916,independent
55,Florida,0,5,0,0,0.6,19,-12.66,5.74,,,,,1916,independent
1,Georgia Tech,9,0,0,1,54.6,1.9,28.62,4.84,,,,,1917,independent
2,Mare Island Marines,8,0,0,1,25,1.3,13.86,-7.27,,,,,1917,independent
3,Pitt,10,0,0,1,26,3.1,19.81,1.01,,,,,1917,independent
4,Presbyterian,8,1,0,0.889,16.6,4.4,2.8,-6.64,,,,,1917,independent
5,Army,7,1,0,0.875,25.4,3,11.2,-5.43,,,,,1917,independent
6,Georgetown,7,1,0,0.875,21.5,6.6,13.3,0.05,,,,,1917,independent
7,Navy,7,1,0,0.875,55.4,2.9,19.56,0.18,,,,,1917,independent
8,Mississippi State,6,1,0,0.857,23.3,5.6,6.14,-5.72,,,,,1917,independent
9,Syracuse,8,1,1,0.85,19.7,6.1,10.24,0.44,,,,,1917,independent
10,Rutgers,7,1,1,0.833,32.8,3.1,11.16,-5.62,,,,,1917,independent
11,Pennsylvania,9,2,0,0.818,22.3,6.5,12.16,-0.02,,,,,1917,independent
12,Notre Dame,6,1,1,0.813,17.6,1.1,12.39,1.02,,,,,1917,independent
13,Brown,8,2,0,0.8,16,6.2,4.17,-5.53,,,,,1917,independent
14,Texas Christian,8,2,0,0.8,20.1,5.9,5.13,-4.87,,,,,1917,independent
15,Lehigh,7,2,0,0.778,25.3,8.8,6.57,-2.77,,,,,1917,independent
16,Clemson,6,2,0,0.75,22.9,8,10.61,0.48,,,,,1917,independent
17,Auburn,6,2,1,0.722,22.1,11.3,12.57,5.79,,,,,1917,independent
18,North Carolina State,6,2,1,0.722,12.4,7.9,5.93,1.15,,,,,1917,independent
19,Virginia Tech,6,2,1,0.722,24.4,8.3,6.01,0.46,,,,,1917,independent
20,Washington & Jefferson,7,3,0,0.7,13.7,3.6,7.57,0.57,,,,,1917,independent
21,Alabama,5,2,1,0.688,21,3.6,1.5,-7.5,,,,,1917,independent
22,Colgate,4,2,0,0.667,19.7,6.7,6.57,-3.77,,,,,1917,independent
23,West Virginia,6,3,1,0.65,16.1,5,11.76,4.76,,,,,1917,independent
24,Dartmouth,5,3,0,0.625,10.4,8.5,1.62,-1.26,,,,,1917,independent
25,Sewanee,4,2,2,0.625,21.3,7.1,-2.07,-5.95,,,,,1917,independent
26,Tulane,5,3,0,0.625,19.9,13.1,8.77,2.65,,,,,1917,independent
27,Vanderbilt,5,3,0,0.625,17.8,21.3,3.51,3.88,,,,,1917,independent
28,Davidson,6,4,0,0.6,25.3,11.6,12.49,7.09,,,,,1917,independent
29,Washington & Lee,4,3,0,0.571,38.1,15,10.4,3.4,,,,,1917,independent
30,Maryland,4,3,1,0.563,11.1,19.9,-1.49,-1.24,,,,,1917,independent
31,SMU,3,2,3,0.563,9.3,6.1,-2.81,-5.93,,,,,1917,independent
32,Penn State,5,4,0,0.556,29.7,6.8,3.99,-0.9,,,,,1917,independent
33,Wofford,5,4,0,0.556,16.9,12.7,1.05,-4.4,,,,,1917,independent
34,The Citadel,3,3,0,0.5,11.5,11.3,-5.98,-5.98,,,,,1917,independent
35,Virginia Military Institute,4,4,1,0.5,18,12.3,-0.11,-0.89,,,,,1917,independent
36,Idaho,2,3,0,0.4,7.2,12.4,-8.58,-3.38,,,,,1917,independent
37,Bucknell,3,5,1,0.389,7,14,-7.81,-2.7,,,,,1917,independent
38,Kentucky,3,5,1,0.389,11.6,6.2,-3.93,-4.82,,,,,1917,independent
39,Furman,3,5,0,0.375,7.4,18.4,-5.66,2.47,,,,,1917,independent
40,Lafayette,3,5,0,0.375,10.1,25.8,-9.35,-2.85,,,,,1917,independent
41,LSU,3,5,0,0.375,14,11.8,-1.7,0.05,,,,,1917,independent
42,South Carolina,3,5,0,0.375,17.1,12,-3.13,-5.38,,,,,1917,independent
43,Carlisle,3,6,0,0.333,15.2,28,-3.01,4.88,,,,,1917,independent
44,Cornell,3,6,0,0.333,8.7,16.2,-8.13,-3.58,,,,,1917,independent
45,Florida,2,4,0,0.333,7.8,41.2,-10.27,2.39,,,,,1917,independent
46,Ole Miss,1,4,1,0.25,8.2,37.7,-15.37,-2.87,,,,,1917,independent
47,Southwestern (TX),1,5,1,0.214,4.6,20.1,-7.49,6.22,,,,,1917,independent
48,Montana,1,4,0,0.2,4.2,16.8,-13.87,-3.07,,,,,1917,independent
49,Wake Forest,1,6,1,0.188,7.4,26.9,-7.65,3.11,,,,,1917,independent
50,Tulsa,0,8,1,0.056,6.8,24.6,-16.02,-4.58,,,,,1917,independent
51,Newberry,0,6,0,0,2.3,35.3,-25.08,-3.58,,,,,1917,independent
1,Presbyterian,2,0,0,1,16.5,3.5,7.01,-6.49,,,,,1918,independent
2,Virginia Tech,7,0,0,1,21.7,1.9,12.14,-6.01,,,,,1918,independent
3,Mare Island Marines,10,1,0,0.909,41.3,4.1,13.57,-3.88,,,,,1918,independent
4,Great Lakes Navy,6,0,2,0.875,16.1,3.4,22,10.88,,,,,1918,independent
5,Georgia Tech,6,1,0,0.857,66.6,4.6,15.24,-1.9,,,,,1918,independent
6,Syracuse,5,1,0,0.833,23.5,3.5,16.8,2.3,,,,,1918,independent
7,Navy,4,1,0,0.8,56.6,4,17.03,-0.78,,,,,1918,independent
8,Pitt,4,1,0,0.8,28,3.2,18.88,1.48,,,,,1918,independent
9,Maryland,4,1,1,0.75,9.5,8.2,-3.1,-6.6,,,,,1918,independent
10,Clemson,5,2,0,0.714,28.4,14.4,2.68,-2.75,,,,,1918,independent
11,Rutgers,5,2,0,0.714,27.4,11.1,9.97,1.83,,,,,1918,independent
12,Harvard,2,1,0,0.667,8,4,-3.04,-5.71,,,,,1918,independent
13,Kentucky,2,1,0,0.667,15,14.3,3.54,-0.13,,,,,1918,independent
14,Notre Dame,3,1,2,0.667,22.2,6.5,13.43,3.93,,,,,1918,independent
15,Texas Christian,4,2,0,0.667,16,6.5,4.49,-1.68,,,,,1918,independent
16,Vanderbilt,4,2,0,0.667,29.3,5.2,6.8,-4.37,,,,,1918,independent
17,Davidson,2,1,1,0.625,8.8,1.8,3.6,-3.41,,,,,1918,independent
18,Pennsylvania,5,3,0,0.625,14.9,8.9,3.22,-2.91,,,,,1918,independent
19,South Carolina,2,1,1,0.625,8.3,12.8,-9.53,-8.78,,,,,1918,independent
20,Mississippi State,3,2,0,0.6,13,2.6,-0.22,-7.22,,,,,1918,independent
21,Southwestern (TX),3,2,0,0.6,24,5.4,5.45,-2.75,,,,,1918,independent
22,Michigan State,4,3,0,0.571,19.1,9.7,6.9,3.32,,,,,1918,independent
23,Dartmouth,3,3,0,0.5,13,13.8,-0.76,-0.6,,,,,1918,independent
24,Lehigh,3,3,0,0.5,14.8,9.7,-2.15,-3.82,,,,,1918,independent
25,Sewanee,2,2,0,0.5,23,16.5,-2.15,-3.15,,,,,1918,independent
26,Washington & Jefferson,2,2,0,0.5,18.8,9.3,-0.13,-0.13,,,,,1918,independent
27,Lafayette,3,4,0,0.429,6.9,13.1,-9.04,-4.47,,,,,1918,independent
28,Brown,2,3,0,0.4,9.6,19.6,-4.19,0.01,,,,,1918,independent
29,Furman,3,5,1,0.389,10.2,27.2,-6.52,-3.63,,,,,1918,independent
30,Penn State,1,2,1,0.375,5.5,16.5,-4.44,5.06,,,,,1918,independent
31,Wake Forest,1,2,0,0.333,9.3,15.7,-4.82,0.52,,,,,1918,independent
