games,L,T,W,conference,division,School,yearID,ch_win,ch_ru
10,2,0,8,Southern,,North Carolina,1936,N,N
8,5,0,3,Border,,Northern Arizona,1936,N,N
9,4,0,5,Rocky Mountain,,Northern Colorado,1936,N,N
8,1,0,7,Western,,Northwestern,1936,N,N
9,2,0,7,FBS Independents,,Notre Dame,1936,N,N
8,3,0,5,Western,,Ohio State,1936,N,N
9,5,0,4,Big 6,,Oklahoma,1936,N,N
10,9,0,1,Missouri Valley,,Oklahoma State,1936,N,N
12,6,0,6,SEC,,Ole Miss,1936,N,N
9,6,0,3,Pacific,,Oregon,1936,N,N
10,6,0,4,Pacific,,Oregon State,1936,N,N
8,5,0,3,FBS Independents,,Penn State,1936,N,N
10,1,0,9,FBS Independents,,Pittsburgh,1936,N,N
9,6,0,3,FBS Independents,,Presbyterian College,1936,N,N
8,3,0,5,FBS Independents,,Princeton,1936,N,N
8,3,0,5,Western,,Purdue,1936,N,N
12,7,0,5,Southwest,,Rice,1936,N,N
10,6,0,4,Southern,,Richmond,1936,N,N
10,5,0,5,FBS Independents,,Saint Louis,1936,N,N
10,4,0,6,FBS Independents,,Saint Mary's (CA),1936,N,N
10,4,0,6,FBS Independents,,San Francisco,1936,N,N
9,1,0,8,FBS Independents,,Santa Clara,1936,N,N
7,7,0,0,SEC,,Sewanee Univ. of the South,1936,N,N
10,5,0,5,Southwest,,SMU,1936,N,N
12,7,0,5,Southern,,South Carolina,1936,N,N
9,7,0,2,Pacific,,Stanford,1936,N,N
8,7,0,1,FBS Independents,,Syracuse,1936,N,N
13,3,0,10,Southwest,,TCU,1936,N,N
11,5,0,6,FBS Independents,,Temple,1936,N,N
10,2,0,8,SEC,,Tennessee,1936,N,N
9,7,0,2,Southwest,,Texas,1936,N,N
12,3,0,9,Southwest,,Texas A&M,1936,N,N
10,4,0,6,Border,,Texas Tech,1936,N,N
10,6,0,4,Southern,,The Citadel,1936,N,N
10,4,0,6,SEC,,Tulane,1936,N,N
9,3,0,6,Missouri Valley,,Tulsa,1936,N,N
10,3,0,7,Pacific,,UCLA,1936,N,N
9,5,0,4,Pacific,,USC,1936,N,N
9,3,0,6,Rocky Mountain,,Utah,1936,N,N
8,0,0,8,Rocky Mountain,,Utah State,1936,N,N
9,3,0,6,Border,,UTEP,1936,N,N
9,6,0,3,SEC,,Vanderbilt,1936,N,N
10,2,0,8,FBS Independents,,Villanova,1936,N,N
9,7,0,2,FBS Independents,,Virginia,1936,N,N
10,5,0,5,Southern,,Virginia Tech,1936,N,N
10,4,0,6,Southern,,VMI,1936,N,N
9,4,0,5,Southern,,Wake Forest,1936,N,N
9,6,0,3,Missouri Valley,,Washburn,1936,N,N
10,2,0,8,Pacific,,Washington,1936,N,N
9,5,0,4,Southern,,Washington & Lee,1936,N,N
10,7,0,3,Missouri Valley,,Washington (MO),1936,N,N
10,3,0,7,Pacific,,Washington State,1936,N,N
7,6,0,1,Rocky Mountain,,Western State,1936,N,N
10,4,0,6,FBS Independents,,West Virginia,1936,N,N
9,8,0,1,Southern,,William & Mary,1936,N,N
8,6,0,2,Western,,Wisconsin,1936,N,N
9,8,0,1,FBS Independents,,Wofford,1936,N,N
8,6,0,2,Rocky Mountain,,Wyoming,1936,N,N
8,1,0,7,FBS Independents,,Yale,1936,N,N
10,1,0,9,SEC,,Alabama,1937,N,N
10,2,0,8,Border,,Arizona,1937,N,N
9,9,0,0,Border,,Arizona State,1937,N,N
10,4,0,6,Southwest,,Arkansas,1937,N,N
9,2,0,7,FBS Independents,,Army,1937,N,N
11,3,0,8,SEC,,Auburn,1937,N,N
10,3,0,7,Southwest,,Baylor,1937,N,N
9,5,0,4,FBS Independents,,Boston College,1937,N,N
9,4,0,5,FBS Independents,,Brown,1937,N,N
8,5,0,3,FBS Independents,,Bucknell,1937,N,N
9,3,0,6,Rocky Mountain,,BYU,1937,N,N
11,1,0,10,Pacific,,California,1937,N,N
8,5,0,3,FBS Independents,,Carnegie Mellon,1937,N,N
12,5,0,7,FBS Independents,,Centenary (LA),1937,N,N
7,6,0,1,Western,,Chicago,1937,N,N
9,4,0,5,Southern,,Clemson,1937,N,N
8,5,0,3,FBS Independents,,Colgate,1937,N,N
9,1,0,8,Rocky Mountain,,Colorado,1937,N,N
9,4,0,5,Rocky Mountain,,Colorado College,1937,N,N
7,5,0,2,Rocky Mountain,,Colorado Mines,1937,N,N
8,7,0,1,Rocky Mountain,,Colorado State,1937,N,N
9,7,0,2,FBS Independents,,Columbia,1937,N,N
8,2,0,6,FBS Independents,,Cornell,1937,N,N
9,7,0,2,Missouri Valley,,Creighton,1937,N,N
9,1,0,8,FBS Independents,,Dartmouth,1937,N,N
10,8,0,2,Southern,,Davidson,1937,N,N
9,3,0,6,Rocky Mountain,,Denver,1937,N,N
10,3,0,7,FBS Independents,,Detroit Mercy,1937,N,N
10,2,0,8,Missouri Valley,,Drake,1937,N,N
10,3,0,7,Southern,,Duke,1937,N,N
10,4,0,6,FBS Independents,,Duquesne,1937,N,N
11,7,0,4,SEC,,Florida,1937,N,N
8,1,0,7,FBS Independents,,Fordham,1937,N,N
9,5,0,4,Southern,,Furman,1937,N,N
8,5,0,3,FBS Independents,,Georgetown,1937,N,N
8,4,0,4,FBS Independents,,George Washington,1937,N,N
11,3,0,8,SEC,,Georgia,1937,N,N
10,4,0,6,SEC,,Georgia Tech,1937,N,N
10,8,0,2,FBS Independents,,Gonzaga,1937,N,N
8,2,0,6,FBS Independents,,Harvard,1937,N,N
10,2,0,8,FBS Independents,,Holy Cross,1937,N,N
8,4,0,4,Pacific,,Idaho,1937,N,N
8,5,0,3,Western,,Illinois,1937,N,N
8,3,0,5,Western,,Indiana,1937,N,N
8,7,0,1,Western,,Iowa,1937,N,N
9,6,0,3,Big 6,,Iowa State,1937,N,N
9,5,0,4,Big 6,,Kansas,1937,N,N
9,5,0,4,Big 6,,Kansas State,1937,N,N
10,6,0,4,SEC,,Kentucky,1937,N,N
11,7,0,4,FBS Independents,,Loyola Marymount,1937,N,N
11,2,0,9,SEC,,LSU,1937,N,N
10,3,0,7,FBS Independents,,Manhattan,1937,N,N
9,6,0,3,FBS Independents,,Marquette,1937,N,N
10,2,0,8,Southern,,Maryland,1937,N,N
9,4,0,5,FBS Independents,,Miami,1937,N,N
8,4,0,4,Western,,Michigan,1937,N,N
10,2,0,8,FBS Independents,,Michigan State,1937,N,N
8,2,0,6,Western,,Minnesota,1937,N,N
10,4,0,6,SEC,,Mississippi State,1937,N,N
10,6,0,4,Big 6,,Missouri,1937,N,N
8,1,0,7,Pacific,,Montana,1937,N,N
8,4,0,4,Rocky Mountain,,Montana State,1937,N,N
9,5,0,4,FBS Independents,,Navy,1937,N,N
9,3,0,6,Southern,,NC State,1937,N,N
9,3,0,6,Big 6,,Nebraska,1937,N,N
9,5,0,4,Border,,New Mexico,1937,N,N
9,2,0,7,Border,,New Mexico State,1937,N,N
9,4,0,5,FBS Independents,,New York University,1937,N,N
9,2,0,7,Southern,,North Carolina,1937,N,N
10,5,0,5,Border,,Northern Arizona,1937,N,N
8,6,0,2,Rocky Mountain,,Northern Colorado,1937,N,N
8,4,0,4,Western,,Northwestern,1937,N,N
9,2,0,7,FBS Independents,,Notre Dame,1937,N,N
8,2,0,6,Western,,Ohio State,1937,N,N
9,3,0,6,Big 6,,Oklahoma,1937,N,N
10,6,0,4,Missouri Valley,,Oklahoma State,1937,N,N
10,5,0,5,SEC,,Ole Miss,1937,N,N
10,6,0,4,Pacific,,Oregon,1937,N,N
9,4,0,5,Pacific,,Oregon State,1937,N,N
8,3,0,5,FBS Independents,,Penn State,1937,N,N
10,0,0,10,FBS Independents,,Pittsburgh,1937,Y,N
8,4,0,4,FBS Independents,,Princeton,1937,N,N
8,3,0,5,Western,,Purdue,1937,N,N
11,5,0,6,Southwest,,Rice,1937,N,N
10,4,0,6,Southern,,Richmond,1937,N,N
10,2,0,8,Missouri Valley,,Saint Louis,1937,N,N
9,3,0,6,FBS Independents,,Saint Mary's (CA),1937,N,N
10,5,0,5,FBS Independents,,San Francisco,1937,N,N
9,0,0,9,FBS Independents,,Santa Clara,1937,N,N
9,7,0,2,SEC,,Sewanee Univ. of the South,1937,N,N
11,6,0,5,Southwest,,SMU,1937,N,N
12,6,0,6,Southern,,South Carolina,1937,N,N
9,4,0,5,Pacific,,Stanford,1937,N,N
8,2,0,6,FBS Independents,,Syracuse,1937,N,N
10,5,0,5,Southwest,,TCU,1937,N,N
9,3,0,6,FBS Independents,,Temple,1937,N,N
10,3,0,7,SEC,,Tennessee,1937,N,N
9,6,0,3,Southwest,,Texas,1937,N,N
9,2,0,7,Southwest,,Texas A&M,1937,N,N
12,4,0,8,Border,,Texas Tech,1937,N,N
11,4,0,7,Southern,,The Citadel,1937,N,N
10,5,0,5,SEC,,Tulane,1937,N,N
10,3,0,7,Missouri Valley,,Tulsa,1937,N,N
9,6,0,3,Pacific,,UCLA,1937,N,N
10,5,0,5,Pacific,,USC,1937,N,N
8,3,0,5,Rocky Mountain,,Utah,1937,N,N
8,5,0,3,Rocky Mountain,,Utah State,1937,N,N
10,1,0,9,Border,,UTEP,1937,N,N
9,2,0,7,SEC,,Vanderbilt,1937,N,N
9,1,0,8,FBS Independents,,Villanova,1937,N,N
9,7,0,2,FBS Independents,,Virginia,1937,N,N
10,5,0,5,Southern,,Virginia Tech,1937,N,N
10,5,0,5,Southern,,VMI,1937,N,N
9,6,0,3,Southern,,Wake Forest,1937,N,N
10,10,0,0,Missouri Valley,,Washburn,1937,N,N
11,2,0,9,Pacific,,Washington,1937,N,N
9,5,0,4,Southern,,Washington & Lee,1937,N,N
10,6,0,4,Missouri Valley,,Washington (MO),1937,N,N
9,5,0,4,Pacific,,Washington State,1937,N,N
8,3,0,5,Rocky Mountain,,Western State,1937,N,N
10,1,0,9,FBS Independents,,West Virginia,1937,N,N
9,5,0,4,Southern,,William & Mary,1937,N,N
8,4,0,4,Western,,Wisconsin,1937,N,N
8,5,0,3,Rocky Mountain,,Wyoming,1937,N,N
8,2,0,6,FBS Independents,,Yale,1937,N,N
9,1,0,8,SEC,,Alabama,1938,N,N
9,6,0,3,Border,,Arizona,1938,N,N
9,6,0,3,Border,,Arizona State,1938,N,N
10,7,0,3,Southwest,,Arkansas,1938,N,N
10,2,0,8,FBS Independents,,Army,1938,N,N
10,5,0,5,SEC,,Auburn,1938,N,N
10,3,0,7,Southwest,,Baylor,1938,N,N
9,2,0,7,FBS Independents,,Boston College,1938,N,N
8,3,0,5,FBS Independents,,Brown,1938,N,N
8,3,0,5,FBS Independents,,Bucknell,1938,N,N
8,3,0,5,Mountain State,,BYU,1938,N,N
11,1,0,10,Pacific,,California,1938,N,N
9,2,0,7,FBS Independents,,Carnegie Mellon,1938,N,N
11,4,0,7,FBS Independents,,Centenary (LA),1938,N,N
8,7,0,1,Western,,Chicago,1938,N,N
9,2,0,7,Southern,,Clemson,1938,N,N
7,5,0,2,FBS Independents,,Colgate,1938,N,N
8,5,0,3,Mountain State,,Colorado,1938,N,N
8,5,0,3,Mountain State,,Colorado State,1938,N,N
9,6,0,3,FBS Independents,,Columbia,1938,N,N
7,1,0,6,FBS Independents,,Cornell,1938,N,N
8,1,0,7,Missouri Valley,,Creighton,1938,N,N
9,2,0,7,FBS Independents,,Dartmouth,1938,N,N
10,6,0,4,Southern,,Davidson,1938,N,N
9,5,0,4,Mountain State,,Denver,1938,N,N
10,4,0,6,FBS Independents,,Detroit Mercy,1938,N,N
10,5,0,5,Missouri Valley,,Drake,1938,N,N
10,1,0,9,Southern,,Duke,1938,N,N
10,6,0,4,FBS Independents,,Duquesne,1938,N,N
11,6,0,5,SEC,,Florida,1938,N,N
9,3,0,6,FBS Independents,,Fordham,1938,N,N
10,7,0,3,Southern,,Furman,1938,N,N
8,0,0,8,FBS Independents,,Georgetown,1938,N,N
9,4,0,5,FBS Independents,,George Washington,1938,N,N
10,5,0,5,SEC,,Georgia,1938,N,N
10,6,0,4,SEC,,Georgia Tech,1938,N,N
8,7,0,1,FBS Independents,,Gonzaga,1938,N,N
8,6,0,2,FBS Independents,,Hampden-Sydney,1938,N,N
8,4,0,4,FBS Independents,,Harvard,1938,N,N
9,1,0,8,FBS Independents,,Holy Cross,1938,N,N
10,3,0,7,Pacific,,Idaho,1938,N,N
8,5,0,3,Western,,Illinois,1938,N,N
8,6,0,2,Western,,Indiana,1938,N,N
8,7,0,1,Western,,Iowa,1938,N,N
9,1,0,8,Big 6,,Iowa State,1938,N,N
9,6,0,3,Big 6,,Kansas,1938,N,N
9,5,0,4,Big 6,,Kansas State,1938,N,N
9,7,0,2,SEC,,Kentucky,1938,N,N
9,5,0,4,FBS Independents,,Loyola Marymount,1938,N,N
10,4,0,6,SEC,,LSU,1938,N,N
9,4,0,5,FBS Independents,,Manhattan,1938,N,N
8,7,0,1,FBS Independents,,Marquette,1938,N,N
9,7,0,2,Southern,,Maryland,1938,N,N
10,2,0,8,FBS Independents,,Miami,1938,N,N
8,2,0,6,Western,,Michigan,1938,N,N
9,3,0,6,FBS Independents,,Michigan State,1938,N,N
8,2,0,6,Western,,Minnesota,1938,N,N
10,6,0,4,SEC,,Mississippi State,1938,N,N
9,3,0,6,Big 6,,Missouri,1938,N,N
9,3,0,6,Pacific,,Montana,1938,N,N
9,4,0,5,FBS Independents,,Navy,1938,N,N
11,8,0,3,Southern,,NC State,1938,N,N
9,6,0,3,Big 6,,Nebraska,1938,N,N
11,3,0,8,Border,,New Mexico,1938,N,N
9,2,0,7,Border,,New Mexico State,1938,N,N
8,4,0,4,FBS Independents,,New York University,1938,N,N
9,2,0,7,Southern,,North Carolina,1938,N,N
9,6,0,3,Border,,Northern Arizona,1938,N,N
8,3,0,5,Western,,Northwestern,1938,N,N
9,1,0,8,FBS Independents,,Notre Dame,1938,N,N
8,3,0,5,Western,,Ohio State,1938,N,N
11,1,0,10,Big 6,,Oklahoma,1938,N,N
10,8,0,2,Missouri Valley,,Oklahoma State,1938,N,N
11,2,0,9,SEC,,Ole Miss,1938,N,N
9,5,0,4,Pacific,,Oregon,1938,N,N
9,3,0,6,Pacific,,Oregon State,1938,N,N
8,4,0,4,FBS Independents,,Penn State,1938,N,N
10,2,0,8,FBS Independents,,Pittsburgh,1938,N,N
8,4,0,4,FBS Independents,,Princeton,1938,N,N
8,1,0,7,Western,,Purdue,1938,N,N
10,6,0,4,Southwest,,Rice,1938,N,N
10,4,0,6,Southern,,Richmond,1938,N,N
10,5,0,5,Missouri Valley,,Saint Louis,1938,N,N
8,2,0,6,FBS Independents,,Saint Mary's (CA),1938,N,N
8,3,0,5,FBS Independents,,San Francisco,1938,N,N
8,2,0,6,FBS Independents,,Santa Clara,1938,N,N
9,8,0,1,SEC,,Sewanee Univ. of the South,1938,N,N
10,4,0,6,Southwest,,SMU,1938,N,N
11,5,0,6,Southern,,South Carolina,1938,N,N
9,6,0,3,Pacific,,Stanford,1938,N,N
8,3,0,5,FBS Independents,,Syracuse,1938,N,N
11,0,0,11,Southwest,,TCU,1938,Y,N
10,7,0,3,FBS Independents,,Temple,1938,N,N
11,0,0,11,SEC,,Tennessee,1938,N,N
9,8,0,1,Southwest,,Texas,1938,N,N
9,4,0,5,Southwest,,Texas A&M,1938,N,N
11,1,0,10,Border,,Texas Tech,1938,N,N
11,5,0,6,Southern,,The Citadel,1938,N,N
10,3,0,7,SEC,,Tulane,1938,N,N
10,6,0,4,Missouri Valley,,Tulsa,1938,N,N
12,5,0,7,Pacific,,UCLA,1938,N,N
11,2,0,9,Pacific,,USC,1938,N,N
10,2,0,8,Mountain State,,Utah,1938,N,N
8,4,0,4,Mountain State,,Utah State,1938,N,N
9,3,0,6,Border,,UTEP,1938,N,N
9,3,0,6,SEC,,Vanderbilt,1938,N,N
9,0,0,9,FBS Independents,,Villanova,1938,N,N
9,5,0,4,FBS Independents,,Virginia,1938,N,N
10,5,0,5,Southern,,Virginia Tech,1938,N,N
11,3,0,8,Southern,,VMI,1938,N,N
10,5,0,5,Southern,,Wake Forest,1938,N,N
9,3,0,6,Missouri Valley,,Washburn,1938,N,N
9,6,0,3,Pacific,,Washington,1938,N,N
9,5,0,4,Southern,,Washington & Lee,1938,N,N
10,4,0,6,Missouri Valley,,Washington (MO),1938,N,N
10,8,0,2,Pacific,,Washington State,1938,N,N
10,5,0,5,FBS Independents,,West Virginia,1938,N,N
10,7,0,3,Southern,,William & Mary,1938,N,N
8,3,0,5,Western,,Wisconsin,1938,N,N
8,6,0,2,Mountain State,,Wyoming,1938,N,N
8,6,0,2,FBS Independents,,Yale,1938,N,N
9,4,0,5,SEC,,Alabama,1939,N,N
10,4,0,6,Border,,Arizona,1939,N,N
11,3,0,8,Border,,Arizona State,1939,N,N
10,5,0,5,Southwest,,Arkansas,1939,N,N
9,5,0,4,FBS Independents,,Army,1939,N,N
11,6,0,5,SEC,,Auburn,1939,N,N
10,3,0,7,Southwest,,Baylor,1939,N,N
11,2,0,9,FBS Independents,,Boston College,1939,N,N
9,3,0,6,FBS Independents,,Brown,1939,N,N
8,5,0,3,FBS Independents,,Bucknell,1939,N,N
9,2,0,7,Mountain State,,BYU,1939,N,N
10,7,0,3,Pacific,,California,1939,N,N
8,5,0,3,FBS Independents,,Carnegie Mellon,1939,N,N
12,10,0,2,FBS Independents,,Centenary (LA),1939,N,N
8,6,0,2,Western,,Chicago,1939,N,N
10,1,0,9,Southern,,Clemson,1939,N,N
8,5,0,3,FBS Independents,,Colgate,1939,N,N
8,3,0,5,Mountain State,,Colorado,1939,N,N
9,7,0,2,Mountain State,,Colorado State,1939,N,N
8,6,0,2,FBS Independents,,Columbia,1939,N,N
8,0,0,8,FBS Independents,,Cornell,1939,N,N
9,5,0,4,Missouri Valley,,Creighton,1939,N,N
9,3,0,6,FBS Independents,,Dartmouth,1939,N,N
9,7,0,2,Southern,,Davidson,1939,N,N
9,4,0,5,Mountain State,,Denver,1939,N,N
9,3,0,6,FBS Independents,,Detroit Mercy,1939,N,N
10,5,0,5,Missouri Valley,,Drake,1939,N,N
9,1,0,8,Southern,,Duke,1939,N,N
9,1,0,8,FBS Independents,,Duquesne,1939,N,N
11,5,0,6,SEC,,Florida,1939,N,N
8,2,0,6,FBS Independents,,Fordham,1939,N,N
9,4,0,5,Southern,,Furman,1939,N,N
8,0,0,8,FBS Independents,,Georgetown,1939,N,N
8,3,0,5,FBS Independents,,George Washington,1939,N,N
11,6,0,5,SEC,,Georgia,1939,N,N
10,2,0,8,SEC,,Georgia Tech,1939,N,N
8,2,0,6,FBS Independents,,Gonzaga,1939,N,N
9,5,0,4,FBS Independents,,Hampden-Sydney,1939,N,N
9,2,0,7,FBS Independents,,Hardin-Simmons,1939,N,N
8,4,0,4,FBS Independents,,Harvard,1939,N,N
9,2,0,7,FBS Independents,,Holy Cross,1939,N,N
8,6,0,2,Pacific,,Idaho,1939,N,N
8,5,0,3,Western,,Illinois,1939,N,N
8,5,0,3,Western,,Indiana,1939,N,N
8,1,0,7,Western,,Iowa,1939,N,N
9,7,0,2,Big 6,,Iowa State,1939,N,N
8,6,0,2,Big 6,,Kansas,1939,N,N
9,5,0,4,Big 6,,Kansas State,1939,N,N
9,2,0,7,SEC,,Kentucky,1939,N,N
9,7,0,2,FBS Independents,,Loyola Marymount,1939,N,N
9,5,0,4,SEC,,LSU,1939,N,N
8,4,0,4,FBS Independents,,Manhattan,1939,N,N
8,4,0,4,FBS Independents,,Marquette,1939,N,N
9,7,0,2,Southern,,Maryland,1939,N,N
10,5,0,5,FBS Independents,,Miami,1939,N,N
8,2,0,6,Western,,Michigan,1939,N,N
9,5,0,4,FBS Independents,,Michigan State,1939,N,N
8,5,0,3,Western,,Minnesota,1939,N,N
10,2,0,8,SEC,,Mississippi State,1939,N,N
10,2,0,8,Big 6,,Missouri,1939,N,N
9,6,0,3,Pacific,,Montana,1939,N,N
9,6,0,3,FBS Independents,,Navy,1939,N,N
10,8,0,2,Southern,,NC State,1939,N,N
9,1,0,8,Big 6,,Nebraska,1939,N,N
10,2,0,8,Border,,New Mexico,1939,N,N
9,6,0,3,Border,,New Mexico State,1939,N,N
9,4,0,5,FBS Independents,,New York University,1939,N,N
10,1,0,9,Southern,,North Carolina,1939,N,N
8,6,0,2,Border,,Northern Arizona,1939,N,N
8,5,0,3,Western,,Northwestern,1939,N,N
9,2,0,7,FBS Independents,,Notre Dame,1939,N,N
8,2,0,6,Western,,Ohio State,1939,N,N
9,3,0,6,Big 6,,Oklahoma,1939,N,N
10,4,0,6,Missouri Valley,,Oklahoma State,1939,N,N
9,2,0,7,SEC,,Ole Miss,1939,N,N
8,4,0,4,Pacific,,Oregon,1939,N,N
11,1,0,10,Pacific,,Oregon State,1939,N,N
8,1,0,7,FBS Independents,,Penn State,1939,N,N
9,4,0,5,FBS Independents,,Pittsburgh,1939,N,N
8,1,0,7,FBS Independents,,Princeton,1939,N,N
8,3,0,5,Western,,Purdue,1939,N,N
9,6,0,3,FBS Independents,,Rhodes,1939,N,N
11,10,0,1,Southwest,,Rice,1939,N,N
10,2,0,8,Southern,,Richmond,1939,N,N
10,4,0,6,Missouri Valley,,Saint Louis,1939,N,N
8,5,0,3,FBS Independents,,Saint Mary's (CA),1939,N,N
10,5,0,5,FBS Independents,,San Francisco,1939,N,N
9,1,0,8,FBS Independents,,Santa Clara,1939,N,N
8,5,0,3,SEC,,Sewanee Univ. of the South,1939,N,N
10,3,0,7,Southwest,,SMU,1939,N,N
10,7,0,3,Southern,,South Carolina,1939,N,N
9,8,0,1,Pacific,,Stanford,1939,N,N
8,5,0,3,FBS Independents,,Syracuse,1939,N,N
10,7,0,3,Southwest,,TCU,1939,N,N
9,7,0,2,FBS Independents,,Temple,1939,N,N
11,1,0,10,SEC,,Tennessee,1939,N,N
9,4,0,5,Southwest,,Texas,1939,N,N
11,0,0,11,Southwest,,Texas A&M,1939,Y,N
11,5,0,6,Border,,Texas Tech,1939,N,N
11,8,0,3,Southern,,The Citadel,1939,N,N
10,2,0,8,SEC,,Tulane,1939,N,N
10,6,0,4,Missouri Valley,,Tulsa,1939,N,N
10,3,0,7,Pacific,,UCLA,1939,N,N
10,1,0,9,Pacific,,USC,1939,N,N
9,2,0,7,Mountain State,,Utah,1939,N,N
8,5,0,3,Mountain State,,Utah State,1939,N,N
9,4,0,5,Border,,UTEP,1939,N,N
10,8,0,2,SEC,,Vanderbilt,1939,N,N
8,2,0,6,FBS Independents,,Villanova,1939,N,N
9,4,0,5,FBS Independents,,Virginia,1939,N,N
10,6,0,4,Southern,,Virginia Tech,1939,N,N
10,3,0,7,Southern,,VMI,1939,N,N
10,3,0,7,Southern,,Wake Forest,1939,N,N
10,4,0,6,Missouri Valley,,Washburn,1939,N,N
9,5,0,4,Pacific,,Washington,1939,N,N
8,4,0,4,Southern,,Washington & Lee,1939,N,N
10,3,0,7,Missouri Valley,,Washington (MO),1939,N,N
9,5,0,4,Pacific,,Washington State,1939,N,N
9,6,0,3,FBS Independents,,West Virginia,1939,N,N
9,2,0,7,Southern,,William & Mary,1939,N,N
8,7,0,1,Western,,Wisconsin,1939,N,N
8,8,0,0,Mountain State,,Wyoming,1939,N,N
8,5,0,3,FBS Independents,,Yale,1939,N,N
9,2,0,7,SEC,,Alabama,1940,N,N
9,2,0,7,Border,,Arizona,1940,N,N
11,3,0,8,Border,,Arizona State,1940,N,N
10,6,0,4,Southwest,,Arkansas,1940,N,N
9,7,0,2,FBS Independents,,Army,1940,N,N
11,5,0,6,SEC,,Auburn,1940,N,N
10,6,0,4,Southwest,,Baylor,1940,N,N
11,0,0,11,FBS Independents,,Boston College,1940,N,N
10,4,0,6,FBS Independents,,Brown,1940,N,N
8,5,0,3,Mountain State,,BYU,1940,N,N
10,6,0,4,Pacific,,California,1940,N,N
8,5,0,3,FBS Independents,,Carnegie Mellon,1940,N,N
10,7,0,3,FBS Independents,,Centenary (LA),1940,N,N
9,2,0,7,Southern,,Clemson,1940,N,N
8,3,0,5,FBS Independents,,Colgate,1940,N,N
9,3,0,6,Mountain State,,Colorado,1940,N,N
9,5,0,4,Mountain State,,Colorado State,1940,N,N
9,3,0,6,FBS Independents,,Columbia,1940,N,N
8,2,0,6,FBS Independents,,Cornell,1940,N,N
10,3,0,7,Missouri Valley,,Creighton,1940,N,N
9,4,0,5,FBS Independents,,Dartmouth,1940,N,N
10,5,0,5,Southern,,Davidson,1940,N,N
9,3,0,6,Mountain State,,Denver,1940,N,N
9,2,0,7,FBS Independents,,Detroit Mercy,1940,N,N
9,5,0,4,Missouri Valley,,Drake,1940,N,N
9,2,0,7,Southern,,Duke,1940,N,N
8,1,0,7,FBS Independents,,Duquesne,1940,N,N
10,5,0,5,SEC,,Florida,1940,N,N
9,2,0,7,FBS Independents,,Fordham,1940,N,N
9,4,0,5,Southern,,Furman,1940,N,N
10,2,0,8,FBS Independents,,Georgetown,1940,N,N
9,4,0,5,FBS Independents,,George Washington,1940,N,N
10,5,0,5,SEC,,Georgia,1940,N,N
10,7,0,3,SEC,,Georgia Tech,1940,N,N
10,4,0,6,FBS Independents,,Gonzaga,1940,N,N
9,5,0,4,FBS Independents,,Hampden-Sydney,1940,N,N
9,0,0,9,FBS Independents,,Hardin-Simmons,1940,N,N
8,4,0,4,FBS Independents,,Harvard,1940,N,N
10,6,0,4,FBS Independents,,Holy Cross,1940,N,N
9,8,0,1,Pacific,,Idaho,1940,N,N
8,7,0,1,Western,,Illinois,1940,N,N
8,5,0,3,Western,,Indiana,1940,N,N
8,4,0,4,Western,,Iowa,1940,N,N
9,5,0,4,Big 6,,Iowa State,1940,N,N
9,7,0,2,Big 6,,Kansas,1940,N,N
9,7,0,2,Big 6,,Kansas State,1940,N,N
10,3,0,7,SEC,,Kentucky,1940,N,N
10,7,0,3,FBS Independents,,Loyola Marymount,1940,N,N
10,4,0,6,SEC,,LSU,1940,N,N
9,6,0,3,FBS Independents,,Manhattan,1940,N,N
9,6,0,3,FBS Independents,,Marquette,1940,N,N
9,7,0,2,Southern,,Maryland,1940,N,N
10,7,0,3,FBS Independents,,Miami,1940,N,N
8,1,0,7,Western,,Michigan,1940,N,N
8,5,0,3,FBS Independents,,Michigan State,1940,N,N
8,0,0,8,Western,,Minnesota,1940,Y,N
11,0,0,11,SEC,,Mississippi State,1940,N,N
9,3,0,6,Big 6,,Missouri,1940,N,N
9,4,0,5,Pacific,,Montana,1940,N,N
9,2,0,7,FBS Independents,,Navy,1940,N,N
9,6,0,3,Southern,,NC State,1940,N,N
10,2,0,8,Big 6,,Nebraska,1940,N,N
9,4,0,5,Border,,New Mexico,1940,N,N
9,6,0,3,Border,,New Mexico State,1940,N,N
9,7,0,2,FBS Independents,,New York University,1940,N,N
10,4,0,6,Southern,,North Carolina,1940,N,N
8,6,0,2,Border,,Northern Arizona,1940,N,N
8,2,0,6,Western,,Northwestern,1940,N,N
9,2,0,7,FBS Independents,,Notre Dame,1940,N,N
8,4,0,4,Western,,Ohio State,1940,N,N
9,3,0,6,Big 6,,Oklahoma,1940,N,N
10,3,0,7,Missouri Valley,,Oklahoma State,1940,N,N
11,2,0,9,SEC,,Ole Miss,1940,N,N
9,4,0,5,Pacific,,Oregon,1940,N,N
9,3,0,6,Pacific,,Oregon State,1940,N,N
8,1,0,7,FBS Independents,,Penn State,1940,N,N
8,5,0,3,FBS Independents,,Pittsburgh,1940,N,N
8,2,0,6,FBS Independents,,Princeton,1940,N,N
8,6,0,2,Western,,Purdue,1940,N,N
10,3,0,7,Southwest,,Rice,1940,N,N
9,3,0,6,Southern,,Richmond,1940,N,N
10,6,0,4,Missouri Valley,,Saint Louis,1940,N,N
8,3,0,5,FBS Independents,,Saint Mary's (CA),1940,N,N
8,7,0,1,FBS Independents,,San Francisco,1940,N,N
